uniq_isos	regulator
OSTC	0
SEC24B	0
GAR1	0
RRH	0
LRIT3	0
EGF	0
ENPEP	0
C4orf32	0
AP1AR	0
ALPK1	0
LARP7	0
ANK2	0
UGT8	0
NDST3	0
METTL14	0
SYNPO2	0
MYOZ2	0
USP53	0
EXOSC9	0
KIAA1109	0
ADAD1	0
BBS12	0
FGF2	0
SPATA5	0
SPRY1	0
FAT4	0
INTU	0
SLC25A31	0
HSPA4L	0
PLK4	0
LARP1B	0
C4orf33	0
PCDH10	0
NAA15	0
RAB33B	0
MGST2	0
SCOC	0
ELMOD2	0
ZNF330	0
IL15	0
USP38	0
GAB1	0
HHIP	0
ABCE1	0
MMAA	0
C4orf51	0
LSM6	0
EDNRA	0
TMEM184C	0
ARHGAP10	0
DCLK2	0
MAB21L2	0
RPS3A	0
PRSS48	0
FAM160A1	0
ARFIP1	0
FHDC1	0
TRIM2	0
MND1	0
KIAA0922	0
TLR2	0
FGB	0
LRAT	0
RBM46	0
NPY2R	0
GUCY1A3	0
GUCY1B3	0
TDO2	0
GLRB	0
GRIA2	0
TMEM144	0
RXFP1	0
ETFDH	0
FNIP2	0
RAPGEF2	0
NPY5R	0
TRIM60	0
KLHL2	0
MSMO1	0
CPE	0
TLL1	0
ANXA10	0
PALLD	0
CLCN3	0
GALNTL6	0
GALNT7	0
SAP30	0
CEP44	0
ADAM29	0
WDR17	0
SPCS3	0
NEIL3	0
WWC2	0
CDKN2AIP	0
ING2	0
TRAPPC11	0
STOX2	0
SLC25A4	0
SNX25	0
ANKRD37	0
C4orf47	0
TLR3	0
FAM149A	0
CYP4V2	0
KLKB1	0
F11	0
TRIML1	0
FRG1	0
CTAGE5	0
ATP5I	0
MFSD7	0
CPLX1	0
GAK	0
DGKQ	0
SLC26A1	0
RNF212	0
SPON2	0
CTBP1	0
FAM53A	0
SLBP	0
TMEM129	0
LETM1	0
POLN	0
HAUS3	0
ZFYVE28	0
TNIP2	0
MFSD10	0
NOP14	0
LRPAP1	0
OTOP1	0
TMEM128	0
STX18	0
CYTL1	0
EVC2	0
CRMP1	0
JAKMIP1	0
PPP2R2C	0
MRFAP1L1	0
CCDC96	0
GRPEL1	0
PSAPL1	0
AFAP1	0
ABLIM2	0
ACOX3	0
SLC2A9	0
WDR1	0
CLNK	0
HS3ST1	0
RAB28	0
FBXL5	0
FGFBP1	0
FGFBP2	0
PROM1	0
TAPT1	0
LDB2	0
QDPR	0
FAM184B	0
DCAF16	0
LCORL	0
KCNIP4	0
PPARGC1A	0
DHX15	0
CCDC149	0
LGI2	0
SEPSECS	0
SEL1L3	0
CCKAR	0
ARAP2	0
RELL1	0
TLR10	0
TLR1	0
TLR6	0
TMEM156	0
RFC1	0
RPL9	0
UGDH	0
PDS5A	0
RBM47	0
APBB2	0
BEND4	0
ATP8A1	0
KCTD8	0
YIPF7	0
GNPDA2	0
GABRG1	0
GABRA2	0
COX7B2	0
GABRA4	0
COMMD8	0
CORIN	0
CNGA1	0
TXK	0
TEC	0
FRYL	0
OCIAD2	0
LRRC66	0
SGCB	0
USP46	0
ERVMER34-1	0
SCFD2	0
LNX1	0
CHIC2	0
KDR	0
PDCL2	0
NMU	0
AASDH	0
PPAT	0
SPINK2	0
NOA1	0
IGFBP7	0
TECRL	0
EPHA5	0
UBA6	0
GNRHR	0
TMPRSS11D	0
TMPRSS11A	0
TMPRSS11F	0
TMPRSS11B	0
YTHDC1	0
UGT2B17	0
UGT2B15	0
UGT2A3	0
UGT2B11	0
UGT2B4	0
UGT2A1	0
UGT2A2	0
SULT1B1	0
SULT1E1	0
CSN2	0
GRSF1	0
GC	0
ADAMTS3	0
COX18	0
ANKRD17	0
RASSF6	0
PF4	0
PPBP	0
CXCL5	0
CXCL3	0
CXCL2	0
BTC	0
RCHY1	0
CDKL2	0
G3BP2	0
PPEF2	0
NAAA	0
SDAD1	0
CXCL9	0
CXCL10	0
CXCL11	0
NUP54	0
SCARB2	0
CCDC158	0
SOWAHB	0
CCNI	0
CNOT6L	0
PAQR3	0
NAA11	0
GK2	0
ANTXR2	0
PRKG2	0
RASGEF1B	0
HNRNPD	0
TMEM150C	0
SCD5	0
SEC31A	0
LIN54	0
PLAC8	0
COQ2	0
HPSE	0
HELQ	0
FAM175A	0
WDFY3	0
MAPK10	0
SLC10A6	0
C4orf36	0
KLHL8	0
HSD17B13	0
HSD17B11	0
SPARCL1	0
ABCG2	0
PPM1K	0
NAP1L5	0
FAM13A	0
GPRIN3	0
SNCA	0
HPGDS	0
UNC5C	0
TSPAN5	0
EIF4E	0
ADH5	0
ADH4	0
ADH6	0
ADH1A	0
ADH1B	0
ADH7	0
LAMTOR3	0
DNAJB14	0
H2AFZ	0
DDIT4L	0
EMCN	0
PPP3CA	0
SLC39A8	0
MANBA	0
UBE2D3	0
SLC9B1	0
SLC9B2	0
BDH2	0
CENPE	0
TACR3	0
CXXC4	0
PPA2	0
INTS12	0
TBCK	0
DKK2	0
PAPSS1	0
COL25A1	0
CASP6	0
PLA2G12A	0
CFI	0
ELOVL6	0
TIFA	0
CAMK2D	0
ARSJ	0
NDST4	0
TRAM1L1	0
PRSS12	0
SEC24D	0
C4orf3	0
FABP2	0
PDE5A	0
MAD2L1	0
NDNF	0
TNIP3	0
QRFPR	0
ANXA5	0
TMEM155	0
CCNA2	0
BBS7	0
TRPC3	0
IL2	0
IL21	0
NUDT6	0
ANKRD50	0
MFSD8	0
PGRMC2	0
SCLT1	0
PABPC4L	0
PCDH18	0
SLC7A11	0
NDUFC1	0
SETD7	0
MAML3	0
CLGN	0
UCP1	0
TBC1D9	0
RNF150	0
INPP4B	0
FREM3	0
GYPE	0
CYB561D2	0
GYPA	0
ANAPC10	0
OTUD4	0
SLC10A7	0
TTC29	0
LRBA	0
SH3D19	0
FBXW7	0
TMEM154	0
TIGD4	0
RNF175	0
SFRP2	0
DCHS2	0
PLRG1	0
FGA	0
FGG	0
MAP9	0
CTSO	0
PDGFC	0
FAM198B	0
C4orf46	0
PPID	0
C4orf45	0
FSTL5	0
NAF1	0
NPY1R	0
TKTL2	0
TRIM61	0
TMEM192	0
SPOCK3	0
DDX60	0
DDX60L	0
CBR4	0
SH3RF1	0
NEK1	0
MFAP3L	0
AADAT	0
HMGB2	0
SCRG1	0
FBXO8	0
HPGD	0
GLRA3	0
GPM6A	0
SPATA4	0
ASB5	0
VEGFC	0
AGA	0
DCTD	0
CLDN24	0
RWDD4	0
ENPP6	0
CASP3	0
ACSL1	0
LRP2BP	0
UFSP2	0
CCDC110	0
PDLIM3	0
SORBS2	0
MTNR1A	0
FAT1	0
TRIML2	0
FRG2	0
PLEKHG4B	0
LRRC14B	0
SDHA	0
PDCD6	0
EXOC3	0
CEP72	0
TRIP13	0
NKD2	0
SLC6A19	0
SLC6A18	0
NDUFS6	0
C5orf38	0
ADAMTS16	0
UBE2QL1	0
SRD5A1	0
PAPD7	0
ADCY2	0
MTRR	0
CCT5	0
DEFB104A	0
ROPN1L	0
ANKRD33B	0
TRIO	0
FAM105A	0
FBXL7	0
BASP1	0
CDH6	0
C5orf22	0
PDZD2	0
SUB1	0
NPR3	0
TARS	0
RXFP3	0
RAI14	0
TTC23L	0
BRIX1	0
DNAJC21	0
SPEF2	0
IL7R	0
SKP2	0
SLC1A3	0
NIPBL	0
WDR70	0
EGFLAM	0
OSMR	0
PTGER4	0
CARD6	0
C7	0
C5orf51	0
FBXO4	0
GHR	0
CCDC152	0
NNT	0
MRPS30	0
PARP8	0
ITGA1	0
PELO	0
ITGA2	0
FST	0
NDUFS4	0
HSPB3	0
SNX18	0
GZMK	0
GZMA	0
GPX8	0
SKIV2L2	0
DDX4	0
IL31RA	0
MAP3K1	0
SETD9	0
GPBP1	0
GAPT	0
RAB3C	0
NDUFAF2	0
ZSWIM6	0
KIF2A	0
IPO11	0
LRRC70	0
RNF180	0
RGS7BP	0
FAM159B	0
CWC27	0
PPWD1	0
NLN	0
SREK1	0
MAST4	0
PIK3R1	0
SLC30A5	0
CCNB1	0
CENPH	0
MRPS36	0
CDK7	0
RAD17	0
MARVELD2	0
OCLN	0
DEFB105A	0
SERF1B	0
DEFB106A	0
DEFB4A	0
SMN1	0
BDP1	0
MCCC2	0
CARTPT	0
MAP1B	0
PTCD2	0
TNPO1	0
FCHO2	0
TMEM171	0
TMEM174	0
BTF3	0
UTP15	0
HEXB	0
NSA2	0
HMGCR	0
POLK	0
SV2C	0
IQGAP2	0
F2R	0
F2RL1	0
S100Z	0
CRHBP	0
AGGF1	0
PDE8B	0
SCAMP1	0
BHMT2	0
BHMT	0
JMY	0
PAPD4	0
CMYA5	0
THBS4	0
ZFYVE16	0
FAM151B	0
MSH3	0
RASGRF2	0
CKMT2	0
ZCCHC9	0
ATG10	0
ATP6AP1L	0
XRCC4	0
VCAN	0
COX7C	0
RASA1	0
POLR3G	0
FAM81B	0
ARSK	0
GPR150	0
RFESD	0
RHOBTB3	0
CAST	0
ERAP2	0
LNPEP	0
RGMB	0
FAM174A	0
PAM	0
PPIP5K2	0
C5orf30	0
FER	0
MAN2A1	0
SLC25A46	0
TSLP	0
WDR36	0
CAMK4	0
APC	0
SRP19	0
DCP2	0
YTHDC2	0
KCNN2	0
AP3S1	0
COMMD10	0
DMXL1	0
TNFAIP8	0
HSD17B4	0
FAM170A	0
PRR16	0
FTMT	0
SRFBP1	0
ZNF474	0
SNCAIP	0
SNX2	0
SNX24	0
CSNK1G3	0
GRAMD3	0
PHAX	0
LMNB1	0
MEGF10	0
PRRC1	0
CTXN3	0
SLC12A2	0
SLC27A6	0
ISOC1	0
ADAMTS19	0
CHSY3	0
LYRM7	0
CDC42SE2	0
IL3	0
CSF2	0
PDLIM4	0
SLC22A4	0
SLC22A5	0
C5orf56	0
RAD50	0
IL13	0
IL4	0
CCNI2	0
SOWAHA	0
UQCRQ	0
LEAP2	0
HSPA4	0
UBE2B	0
SEC24A	0
CAMLG	0
DDX46	0
C5orf24	0
TXNDC15	0
PCBD2	0
CATSPER3	0
SLC25A48	0
TGFBI	0
MYOT	0
PKD2L2	0
WNT8A	0
KIF20A	0
FAM53C	0
KDM3B	0
REEP2	0
CTNNA1	0
DGCR6	0
PAIP2	0
UBE2D2	0
CXXC5	0
PSD2	0
IGIP	0
CYSTM1	0
SLC4A9	0
ANKHD1	0
EIF4EBP3	0
SLC35A4	0
TMCO6	0
IK	0
WDR55	0
HARS2	0
ZMAT2	0
PCDHA1	0
PCDHA2	0
PCDHA3	0
PCDHA4	0
PCDHA5	0
PCDHA6	0
PCDHA7	0
PCDHA8	0
PCDHA9	0
PCDHA10	0
PCDHA11	0
PCDHA12	0
PCDHA13	0
PCDHAC1	0
PCDHAC2	0
PCDHB1	0
PCDHB2	0
PCDHB3	0
PCDHB4	0
PCDHB5	0
PCDHB6	0
PCDHB7	0
PCDHB8	0
PCDHB16	0
PCDHB10	0
PCDHB11	0
PCDHB12	0
PCDHB13	0
PCDHB14	0
PCDHB15	0
PCDHGA1	0
PCDHGA2	0
PCDHGA3	0
PCDHGB1	0
PCDHGA4	0
PCDHGB2	0
PCDHGA5	0
PCDHGB3	0
PCDHGA6	0
PCDHGA7	0
PCDHGB4	0
PCDHGA8	0
PCDHGB5	0
PCDHGA9	0
PCDHGB6	0
PCDHGA10	0
PCDHGB7	0
PCDHGA11	0
PCDHGA12	0
PCDHGC3	0
PCDHGC4	0
PCDHGC5	0
RELL2	0
KIAA0141	0
RNF14	0
NDFIP1	0
ARHGAP26	0
HMHB1	0
KCTD16	0
SH3RF2	0
RBM27	0
TCERG1	0
STK32A	0
SCGB3A2	0
SPINK5	0
SPINK14	0
SPINK6	0
SPINK13	0
SPINK7	0
SPINK9	0
FBXO38	0
ADRB2	0
ABLIM3	0
AFAP1L1	0
GRPEL2	0
PCYOX1L	0
ARHGEF37	0
PPARGC1B	0
SLC26A2	0
SLC6A7	0
TCOF1	0
NDST1	0
SYNPO	0
MYOZ3	0
IRGM	0
GPX3	0
GM2A	0
SLC36A1	0
G3BP1	0
GRIA1	0
MFAP3	0
GALNT10	0
SAP30L	0
LARP1	0
CNOT8	0
MRPL22	0
KIF4B	0
SGCD	0
ITK	0
CYFIP2	0
NIPAL4	0
C5orf52	0
THG1L	0
LSM11	0
UBLCP1	0
ADRA1B	0
TTC1	0
FABP6	0
PTTG1	0
GABRA6	0
GABRA1	0
GABRG2	0
CCNG1	0
HMMR	0
MAT2B	0
WWC1	0
RARS	0
FBLL1	0
DOCK2	0
C5orf58	0
KCNIP1	0
GABRP	0
RANBP17	0
NPM1	0
FGF18	0
EFCAB9	0
NEURL1B	0
ERGIC1	0
RPL26L1	0
ATP6V0E1	0
BNIP1	0
CPEB4	0
C5orf47	0
HMP19	0
SFXN1	0
HRH2	0
CPLX2	0
FAM153B	0
ARL10	0
HIGD2A	0
FAF2	0
CDHR2	0
EIF4E1B	0
TSPAN17	0
UNC5A	0
ZNF346	0
FGFR4	0
NSD1	0
PRELID1	0
RGS14	0
SLC34A1	0
GRK6	0
PRR7	0
TMED9	0
B4GALT7	0
FAM153C	0
N4BP3	0
RMND5B	0
HNRNPAB	0
RUFY1	0
CANX	0
MAML1	0
LTC4S	0
SQSTM1	0
CNOT6	0
BTNL8	0
BTNL3	0
BTNL9	0
OR2V2	0
TRIM41	0
CCDC127	0
SLC9A3	0
TPPP	0
ZDHHC11	0
BRD9	0
SLC12A7	0
TERT	0
CLPTM1L	0
SLC6A3	0
LPCAT1	0
MRPL36	0
MED10	0
NSUN2	0
C5orf49	0
FASTKD3	0
SEMA5A	0
TAS2R1	0
FAM173B	0
CMBL	0
DAP	0
CTNND2	0
DNAH5	0
ANKH	0
DISC1	0
ZNF622	0
FAM134B	0
MYO10	0
CDH18	0
CDH12	0
CDH10	0
CDH9	0
DROSHA	0
GOLPH3	0
MTMR12	0
ZFR	0
ADAMTS12	0
SLC45A2	0
AMACR	0
C1QTNF3	0
RAD1	0
AGXT2	0
PRLR	0
CAPSL	0
UGT3A1	0
UGT3A2	0
LMBRD2	0
RANBP3L	0
C5orf42	0
NUP155	0
GDNF	0
LIFR	0
RICTOR	0
FYB	0
C9	0
DAB2	0
TTC33	0
PRKAA1	0
RPL37	0
C6	0
PLCXD3	0
OXCT1	0
HMGCS1	0
CCL28	0
C5orf34	0
PAIP1	0
FGF10	0
HCN1	0
EMB	0
MOCS2	0
ARL15	0
ESM1	0
CDC20B	0
CCNO	0
DHX29	0
SLC38A9	0
IL6ST	0
ANKRD55	0
ACTBL2	0
PLK2	0
PDE4D	0
DEPDC1B	0
ELOVL7	0
ERCC8	0
DIMT1	0
HTR1A	0
SREK1IP1	0
ADAMTS6	0
CENPK	0
TRIM23	0
SGTB	0
CD180	0
CCDC125	0
TAF9	0
NAIP	0
GTF2H2	0
MRPS27	0
ANKRA2	0
ENC1	0
GFM2	0
FAM169A	0
GCNT4	0
ANKRD31	0
COL4A3BP	0
POC5	0
F2RL2	0
WDR41	0
TBCA	0
AP3B1	0
LHFPL2	0
ARSB	0
DMGDH	0
HOMER1	0
MTX3	0
SERINC5	0
ANKRD34B	0
DHFR	0
ACOT12	0
SSBP2	0
RPS23	0
TMEM167A	0
HAPLN1	0
EDIL3	0
CCNH	0
TMEM161B	0
CETN3	0
MBLAC2	0
LYSMD3	0
ARRDC3	0
FAM172A	0
KIAA0825	0
MCTP1	0
TTC37	0
SPATA9	0
GLRX	0
ELL2	0
PCSK1	0
ERAP1	0
LIX1	0
RIOK2	0
CHD1	0
ST8SIA4	0
SLCO4C1	0
SLCO6A1	0
GIN1	0
NUDT12	0
EFNA5	0
FBXL17	0
PJA2	0
TMEM232	0
STARD4	0
NREP	0
EPB41L4A	0
REEP5	0
MCC	0
TSSK1B	0
TRIM36	0
PGGT1B	0
CCDC112	0
FEM1C	0
TICAM2	0
TMED7	0
CDO1	0
ATG12	0
SEMA6A	0
DTWD2	0
LOX	0
PPIC	0
CEP120	0
ZNF608	0
ALDH7A1	0
DMRTC1B	0
C5orf63	0
FBN2	0
HINT1	0
RAPGEF6	0
FNIP1	0
ACSL6	0
P4HA2	0
IL5	0
KIF3A	0
DSE	0
SHROOM1	0
GDF9	0
AFF4	0
ZCCHC10	0
FSTL4	0
C5orf15	0
VDAC1	0
SKP1	0
PPP2CA	0
CDKL3	0
CDKN2AIPNL	0
SAR1B	0
H2AFY	0
TIFAB	0
CXCL14	0
IL9	0
LECT2	0
TRPC7	0
SPOCK1	0
KLHL3	0
HNRNPA0	0
FAM13B	0
NME5	0
BRD8	0
CDC23	0
GFRA3	0
CDC25C	0
ETF1	0
HSPA9	0
LRRTM2	0
SIL1	0
SLC23A1	0
MZB1	0
SPATA24	0
DNAJC18	0
ECSCR	0
TMEM173	0
NRG2	0
PFDN1	0
HBEGF	0
SRA1	0
APBB3	0
CD14	0
NDUFA2	0
DND1	0
HARS	0
SLC25A2	0
TAF7	0
DIAPH1	0
HDAC3	0
FCHSD1	0
ARAP3	0
PCDH1	0
PCDH12	0
GNPDA1	0
SPRY4	0
FGF1	0
YIPF5	0
PRELID2	0
GRXCR2	0
PLAC8L1	0
LARS	0
GPR151	0
PPP2R2B	0
DPYSL3	0
JAKMIP2	0
SPINK1	0
C5orf46	0
HTR4	0
SH3TC2	0
IL17B	0
CSNK1A1	0
PDE6A	0
TIGD6	0
CSF1R	0
PDGFRB	0
CAMK2A	0
ARSI	0
CD74	0
RPS14	0
RBM22	0
DCTN4	0
TNIP1	0
ANXA6	0
CCDC69	0
SLC36A3	0
SLC36A2	0
FAT2	0
SPARC	0
ATOX1	0
GLRA1	0
NMUR2	0
FAM114A2	0
GEMIN5	0
TIMD4	0
HAVCR1	0
HAVCR2	0
MED7	0
FAM71B	0
FNDC9	0
ADAM19	0
CLINT1	0
RNF145	0
IL12B	0
PWWP2A	0
CCNJL	0
C1QTNF2	0
SLU7	0
ATP10B	0
GABRB2	0
NUDCD2	0
PANK3	0
SLIT3	0
FAM196B	0
LCP2	0
KCNMB1	0
FBXW11	0
STK10	0
UBTD2	0
SH3PXD2B	0
DUSP1	0
STC2	0
BOD1	0
DRD1	0
THOC3	0
KIAA1191	0
NOP16	0
CLTB	0
RNF44	0
GPRIN1	0
SNCB	0
HK3	0
UIMC1	0
RAB24	0
LMAN2	0
PFN3	0
F12	0
DBN1	0
PDLIM7	0
DOK3	0
DDX41	0
FAM193B	0
FAM153A	0
PROP1	0
NHP2	0
COL23A1	0
CLK4	0
GRM6	0
ADAMTS2	0
HNRNPH1	0
CBY3	0
MGAT4B	0
TBC1D9B	0
RNF130	0
RASGEF1C	0
MAPK9	0
GFPT2	0
SCGB3A1	0
FLT4	0
OR2Y1	0
MGAT1	0
TRIM7	0
TRIM52	0
DUSP22	0
NQO2	0
RIPK1	0
BPHL	0
PSMG4	0
DUX4	0
PRPF4B	0
C6orf201	0
CDYL	0
PPP1R3G	0
FARS2	0
LY86	0
RIOK1	0
DSP	0
SNRNP48	0
BMP6	0
GCNT2	0
PAK1IP1	0
TMEM14C	0
TMEM14B	0
SYCP2L	0
TMEM170B	0
EDN1	0
PHACTR1	0
SIRT5	0
NOL7	0
RNF182	0
CD83	0
MYLIP	0
GMPR	0
RBM24	0
CAP2	0
FAM8A1	0
KDM1B	0
RNF144B	0
CDKAL1	0
HDGFL1	0
NRSN1	0
KAAG1	0
MRS2	0
ALDH5A1	0
ACOT13	0
GMNN	0
SCGN	0
HIST1H2BA	0
SLC17A4	0
TRIM38	0
ELFN2	0
EMG1	0
HIST1H3C	0
HFE	0
HIST1H4C	0
HIST1H2AC	0
HIST1H1E	0
HIST1H2BD	0
FAM163A	0
HIST1H2BF	0
HIST1H4E	0
HIST1H2AE	0
HIST1H3E	0
HIST1H4F	0
HIST1H2BH	0
HIST1H2BI	0
BTN3A2	0
BTN2A2	0
BTN3A1	0
BTN3A3	0
BTN2A1	0
BTN1A1	0
HMGN4	0
ABT1	0
FAM50B	0
HIST1H4I	0
HIST1H2AH	0
PRSS16	0
HIST1H2AI	0
HIST1H3H	0
HIST1H2BM	0
HIST1H4J	0
HIST1H2BN	0
HIST1H2AL	0
HIST1H2BO	0
OR2B6	0
NKAPL	0
PGBD1	0
GPX5	0
OR2J3	0
OR2J2	0
OR14J1	0
OR10C1	0
OR2H1	0
OR2H2	0
MOG	0
HLA-F	0
HLA-G	0
HLA-A	0
ZNRD1	0
PPP1R11	0
TRIM40	0
TRIM15	0
TRIM39	0
RPP21	0
HLA-E	0
PRR3	0
ABCF1	0
MRPS18B	0
ATAT1	0
C6orf136	0
TUBB	0
DDR1	0
GTF2H4	0
FAM86B2	0
DPCR1	0
FKBP4	0
MUC22	0
PSORS1C1	0
TCF19	0
MICA	0
MICB	0
MCCD1	0
NFKBIL1	0
LTA	0
TNF	0
LST1	0
AIF1	0
PRRC2A	0
APOM	0
CSNK2B	0
LY6G5B	0
LY6G6F	0
LY6G6D	0
GAGE2E	0
SAPCD1	0
HSPA1A	0
HSPA1B	0
C6orf48	0
C2	0
CFB	0
SKIV2L	0
STK19	0
C4A	0
C4B	0
CYP21A2	0
PPT2	0
EGFL8	0
RNF5	0
GPR21	0
GRP	0
HLA-DQA2	0
PSMB9	0
BRD2	0
HLA-DPB1	0
SLC39A7	0
HSD17B8	0
RING1	0
RPS18	0
B3GALT4	0
PFDN6	0
GTF2H2C	0
PHF1	0
SYNGAP1	0
ZBTB9	0
ITPR3	0
PACSIN1	0
SNRPC	0
UHRF1BP1	0
ANKS1A	0
SCUBE3	0
DEF6	0
FANCE	0
RPL10A	0
ARMC12	0
CLPSL2	0
CLPSL1	0
LHFPL5	0
MAPK14	0
MAPK13	0
BRPF3	0
PNPLA1	0
KCTD20	0
SRSF3	0
CDKN1A	0
C6orf89	0
PI16	0
FGD2	0
PIM1	0
TBC1D22B	0
RNF8	0
ZFAND3	0
DNAH8	0
GLP1R	0
DAAM2	0
TSPO2	0
APOBEC2	0
TREML4	0
NCR2	0
MDFI	0
PRICKLE4	0
TOMM6	0
BYSL	0
TAF8	0
GUCA1A	0
UBR2	0
RPL7L1	0
PTCRA	0
CNPY3	0
GNMT	0
PPP2R5D	0
KLHDC3	0
RRP36	0
KLC4	0
PTK7	0
CUL9	0
TTBK1	0
SLC22A7	0
ABCC10	0
TJAP1	0
POLR1C	0
POLH	0
MAD2L1BP	0
RSPH9	0
VEGFA	0
C6orf223	0
TMEM63B	0
CAPN11	0
SLC29A1	0
HSP90AB1	0
TMEM151B	0
SPATS1	0
ENPP4	0
SLC25A27	0
TDRD6	0
MEP1A	0
CD2AP	0
OPN5	0
CENPQ	0
GLYATL3	0
C6orf141	0
IL17A	0
EFHC1	0
PAQR8	0
TMEM14A	0
FBXO9	0
LRRC1	0
MLIP	0
TINAG	0
FAM83B	0
HCRTR2	0
GFRAL	0
BEND6	0
KIAA1586	0
BAG2	0
PRIM2	0
PTP4A1	0
PHF3	0
COL19A1	0
FAM135A	0
SMAP1	0
OGFRL1	0
RIMS1	0
KCNQ5	0
DDX43	0
MTO1	0
CD109	0
SENP6	0
MYO6	0
IRAK1BP1	0
SH3BGRL2	0
TTK	0
BCKDHB	0
TPBG	0
DOPEY1	0
RWDD2A	0
PRSS35	0
RIPPLY2	0
CYB5R4	0
MRAP2	0
NT5E	0
HTR1E	0
C6orf163	0
SLC35A1	0
ORC3	0
SPACA1	0
PNRC1	0
PM20D2	0
ANKRD6	0
CASP8AP2	0
GJA10	0
MANEA	0
FUT9	0
UFL1	0
FHL5	0
KLHL32	0
GRIK2	0
LIN28B	0
AIM1	0
QRSL1	0
C6orf203	0
SOBP	0
LACE1	0
ARMC2	0
CEP57L1	0
SMPD2	0
FIG4	0
GPR6	0
CDC40	0
AMD1	0
GTF3C6	0
RPF2	0
SLC16A10	0
WISP3	0
RFPL4B	0
MARCKS	0
NT5DC1	0
GYPB	0
FAM26F	0
FAM26E	0
FAM26D	0
RWDD1	0
RSPH4A	0
KPNA5	0
VGLL2	0
DCBLD1	0
NUS1	0
SLC35F1	0
PLN	0
ASF1A	0
GJA1	0
PKIB	0
FABP7	0
SMPDL3A	0
CLVS2	0
NKAIN2	0
RNF217	0
TPD52L1	0
NCOA7	0
HINT3	0
TRMT11	0
CENPW	0
RSPO3	0
RNF146	0
C6orf58	0
LAMA2	0
L3MBTL3	0
TMEM200A	0
AKAP7	0
ARG1	0
ENPP3	0
ENPP1	0
TAAR8	0
TAAR6	0
RPS12	0
EYA4	0
PDE7B	0
PEX7	0
SLC35D3	0
TNFAIP3	0
HEBP2	0
CCDC28A	0
ECT2L	0
HECA	0
VTA1	0
AIG1	0
PEX3	0
PHACTR2	0
LTV1	0
ZC2HC1B	0
STX11	0
UTRN	0
GRM1	0
RAB32	0
ADGB	0
STXBP5	0
SAMD5	0
SASH1	0
UST	0
TAB2	0
SUMO4	0
PCMT1	0
ULBP2	0
ULBP1	0
PPP1R14C	0
IYD	0
PLEKHG1	0
MTHFD1L	0
AKAP12	0
MYCT1	0
VIP	0
OPRM1	0
SCAF8	0
TIAM2	0
CLDN20	0
ZDHHC14	0
SNX9	0
SYNJ2	0
GTF2H5	0
TULP4	0
TMEM181	0
SYTL3	0
FNDC1	0
WTAP	0
ACAT2	0
MRPL18	0
PNLDC1	0
MAS1	0
IGF2R	0
SLC22A1	0
SLC22A3	0
PLG	0
MAP3K4	0
PACRG	0
QKI	0
FGFR1OP	0
CCR6	0
TCP10L2	0
UNC93A	0
TTLL2	0
KIF25	0
SMOC2	0
C6orf120	0
FAM120B	0
EXOC2	0
HUS1B	0
GMDS	0
MYLK4	0
SERPINB1	0
SERPINB9	0
SERPINB6	0
TUBB2A	0
TUBB2B	0
SLC22A23	0
PXDC1	0
FAM217A	0
ECI2	0
RPP40	0
LYRM4	0
NRN1	0
F13A1	0
SSR1	0
CAGE1	0
TXNDC5	0
EEF1E1	0
SLC35B3	0
C6orf52	0
MAK	0
ELOVL2	0
ERVFRD-1	0
NEDD9	0
ADTRP	0
TBC1D7	0
GFOD1	0
RANBP9	0
DTNBP1	0
ATXN1	0
NUP153	0
KIF13A	0
NHLRC1	0
TPMT	0
DEK	0
MBOAT1	0
PRL	0
DCDC2	0
GPLD1	0
KIAA0319	0
TDP2	0
C6orf62	0
FAM65B	0
HIST1H2AA	0
SLC17A1	0
SLC17A3	0
SLC17A2	0
HIST1H1A	0
HIST1H4B	0
HIST1H3B	0
HIST1H2AB	0
HIST1H2BB	0
HIST1H1C	0
HIST1H1T	0
H3F3B	0
HIST1H4D	0
HIST1H3D	0
HIST1H2AD	0
HIST1H2BG	0
HIST1H1D	0
HIST1H4G	0
HIST1H3F	0
HIST1H3G	0
HIST1H4H	0
HIST1H2BJ	0
HIST1H2BK	0
POM121L2	0
HIST1H2BL	0
HIST1H2AJ	0
HIST1H4K	0
HIST1H1B	0
HIST1H3I	0
HBA2	0
HIST1H3J	0
HIST1H2AM	0
OR2B2	0
GPX6	0
TRIM27	0
ZNF311	0
OR2W1	0
OR2B3	0
OR5V1	0
OR12D3	0
OR11A1	0
MAS1L	0
UBD	0
GABBR1	0
ZFP57	0
RNF39	0
TRIM31	0
TRIM10	0
TRIM26	0
GNL1	0
PPP1R10	0
DHX16	0
PPP1R18	0
NRM	0
MDC1	0
FLOT1	0
IER3	0
SFTA2	0
C6orf15	0
CDSN	0
PSORS1C2	0
CCHCR1	0
HLA-C	0
HLA-B	0
DDX39B	0
ATP6V1G2	0
LTB	0
NCR3	0
BAG6	0
C6orf47	0
GPANK1	0
LY6G5C	0
ABHD16A	0
LY6G6E	0
LY6G6C	0
DDAH2	0
CLIC1	0
VWA7	0
VARS	0
LSM2	0
HSPA1L	0
NEU1	0
SLC44A4	0
EHMT2	0
TNXB	0
ATF6B	0
FKBPL	0
PRRT1	0
AGPAT1	0
AGER	0
PBX2	0
GPSM3	0
NOTCH4	0
