TP_2078_Tumor	SC_9137_Tumor	TP_2081_T	SC_9175_T	MO_1510_T	SC_9183_T	MO_1084.Tumor	SC_9043.Tumor	MO_1179.Tumor	MO_1184.Tumor	MO_1176.Tumor	MO_1192.Tumor	SC_9050.Tumor	SC_9057.Tumor	MO_1241.Tumor	SC_9080.TM	SC_9083.TM	MO_1336.TM	TP_2060.TM	MO_1410.Tumor	SC_9129_Tumor	PROS01448.1115161.Tumor.SM.5SGU1	PRAD.01115468.Tumor.SM.6B2KE	PRAD.01115549.Tumor.SM.A4KNH	PRAD.01115550.Tumor.SM.A4KNI	PROS12319B.SU2C.06115116.Tumor.SM.4W2NB	PRAD.06115124.Tumor.SM.7LGU1	PROS01448.6115234.Tumor.SM.67ERX	PROS01448.6115235.Tumor.SM.67ERY	PROS01448.6115247.Tumor.SM.67ES2	PROS01448.6115251.Tumor.SM.67ES6	PRAD.6115590.0.Tumor.SM.B2XRS	PRAD.6115594.0.Tumor.SM.B2XRW	PM14.TM	PM158.TM
FAM155A	0.183369402538559	0.909766692454624	0.34933293503309	0.462547262926464	0.0368471394937362	0.205785634537898	0.663111151212902	0.617069233192204	1.49562278155423	0.100388275816464	2.58284011637889	0.744499728569307	0.217594573585704	0.437977794231088	0.062792931730104	0.156964937571411	1.68408996685789	0.480442408522126	0.154085330991335	0.146897900445393	0.734818646794713	0.256323148964057	0.199898500447898	1.65897864834286	0.777794268332939	0.132977284544141	0.88547290017994	2.30994745236141	0.644283515215117	0.471970007633191	0.280846468889165	0.214442411319624	0.103292381160479	0.0766061685179142	0.165552369445424
NRXN3	1.01851922830634	0.119131247693554	0.27134669143189	0.0748538846067636	0.136764031680443	0.318459359263861	0.154085330991335	0.619551491066261	0.41942280512272	1.47121061350213	0.509714145728677	0.412264587420691	1.21235604482831	0.0510662043131399	0.993684415881697	0.446077948417351	1.23016137665175	0.151609183648229	1.63475045841387	0.271601065965318	0.248985791546811	0.379721407366914	0.413560607271908	0.165354852762743	0.667436021478483	0.158510641483651	0.521941947849765	0.241763079541084	0.332547596289778	0.276973374290433	0.848498540457753	0.773999255746633	2.9461525128178	0.303905670600278	0.560467889172849
CHGA	0.422372425879639	0.0474206612382386	0.0359900975614986	0.956279930506017	6.66188037405347	0.0049681595441471	0.0878436946417806	0.0424445704213571	0.0411874569103771	0.00903791647320213	8.12366286126517	0.0344081021373136	0.00210652391391125	0.478315756000378	6.72135792135976	0.247774077866723	0.527558349197784	1.62907361526381	0.499476734065662	0.130300022723229	0.356419573408733	0.492601554328934	0.083138572116895	0.41942280512272	0.0589518710982019	0.0957729770492845	0.522688691401512	0.134054605081785	0.241763079541084	0.990946433476236	0.0766061685179142	0.151040326624779	4.5159003658875	1.25931073165288	0.115554900711036
KLC1	2.47313233438398	2.58199038145884	2.06531132182815	2.80839263705826	3.5254125774316	2.31731810817934	3.41973878601607	2.05981948003594	2.72854638630139	2.42386099429104	3.73030751625554	2.86082216945138	2.65881588619507	2.4039142689436	3.17089532049103	2.75017694556019	2.59900184284428	1.86531175639931	2.29523119629409	2.44553281968765	2.45388538792733	2.1039138535115	2.11499398515968	2.31076600283368	2.45137861628655	2.17633102391697	2.55399904963815	1.44297878531727	3.07673868396427	2.29359812771525	2.39810706098581	1.92519595887979	2.57264914952078	3.35393434284706	2.56416646388033
TRIM9	0.0763132562749119	0.077486987179494	0.0521191340355659	0.0703844128225201	0.0981504603568858	0.158704341037561	0.13387479630761	0.0757284707165005	0.0995869609321063	0.565940220806337	0.0867737415219548	0.0652963329767212	0.032478151217188	0.0210603400938263	0.135316131940689	0.0293818862312701	0.0469048776817403	0.0675442471560984	0.0496266835385225	0.218046819512138	0.112188825395797	0.122577635051517	0.169725675232937	0.2137700276793	0.0904605222431944	0.105408754137742	0.460123042280606	0.0350150805929788	0.0262181962651979	0.199465836762575	0.105408754137742	0.107376540910458	0.107047625609291	0.0265671409081333	0.186493556023582
SCG3	0.298782300203317	0.240094144682775	0.0266835983435518	0.617895980008094	1.99359626878549	0.107870628652395	0.0691021571013346	0.618723399245815	0.0487155810966582	1.65754892473921	1.78918617275542	0.0170355486745301	1.50585223078763	0.0395645632026359	4.8032698411385	0.560857697612392	0.0488455032618791	0.36358957320613	0.338569712121678	0.0188133361395348	0.181094660526934	0.126765767095753	1.23880642793429	0.0141837950726246	0.103454612734198	0.0903058681595981	0.0535752122759385	0.115554900711036	0.0469048776817403	0.831592788192362	0.0589518710982019	0.115047512625874	0.0997470373871732	0.187960312478293	0.00683426826931263
AP3B2	0.674391223278326	0.281884345562117	0.0851012515786971	1.40113954271666	2.29931568330529	0.12379323697142	0.132261110941044	0.505677270674729	0.32180859600802	1.3014843795798	1.11253469341786	0.573023664766009	2.21490004291452	0.688432594946352	2.95410439873269	0.319852434198852	0.590162729440305	0.964880457500848	0.0448541616205265	0.0582727143399523	0.34059100147505	0.110686716396366	0.0968798808712501	0.118446705453329	0.146150228978983	0.0259859225104173	0.325741473102108	0.145963574358595	0.0782233933451445	0.343200064168761	0.288945930268606	0.647256858205633	0.840020625297648	0.169925620131853	0.0917010216385295
TBC1D24	3.21236381694797	2.62543878780707	1.92901265437493	2.57264914952078	3.33206304959328	2.23832342836437	2.76491443856213	1.32572488067047	2.6476757482077	3.08925172769435	2.88450433502228	3.26030196659901	2.48403310669014	2.56247099852939	2.75971033247263	2.4221966300201	3.32295957511218	1.98663519334474	2.33126309792651	3.11252424896577	2.08812413603828	2.64082743396579	2.59815043406626	2.49747113952213	2.1579399736348	1.76485238176139	1.59590768165723	2.48739037629048	2.05276699026067	1.60504938910112	2.36749207181329	2.9806521536827	3.40326127434454	2.9161645476715	2.4039142689436
GNAO1	0.928633157455885	0.0959308294519251	0.283445159663642	0.708025337862324	0.212428511718984	0.201416528820973	0.665704031780489	0.67351943799006	0.441679284352381	0.176382665783488	0.486856672062157	0.290792678165282	1.2099109900759	0.989305704879019	0.343200064168761	0.337705579234603	0.319016171315097	0.411294165962755	0.453238993785308	0.27955211737121	0.706230476438545	0.172333622599903	0.087996904361283	0.104592874645229	0.198601918598315	0.864087191451715	1.37554821034913	0.281105738302566	0.401027715313968	0.347281620190968	0.241047066547907	0.085708178927337	0.107541141474762	0.438313519810796	0.477608140207126
NOG	0.334261823978853	0.11827581558536	0.0610015817224536	0.362388760411823	0.00517447571341531	0.245119489575643	0.632892560445174	0.217368632518589	0.452211779377143	0.22488895820125	0.0203833335469181	0.217594573585704	0.0113774773064045	0.220770500591073	0.00517447571341531	0.218499550801857	0.218726098573066	0.222138918392354	0.526807384376177	0.0386959859707574	1.20746857142908	0.0515920353975534	0.00620991198215219	0.0141837950726246	0.00830017498488774	0.102159394863729	0.529062229878962	0.816842279837183	0.0515920353975534	0.0921677090278942	0.0826877751914388	0.372365342516553	0.244878924216084	0.182954789320914	0.862571334693931
KCNH6	0.0668394710379281	1.48203625471647	1.1336592996815	3.08299359371459	1.55403396404594	0.560857697612392	0.901971816391206	2.46308420197491	0.436636437198439	2.48655091869181	3.16999528443499	2.55484584047501	0.723392517241196	0.894215877106289	5.79655164170433	2.27403382066038	3.34208338569974	0.636254812392033	0.777794268332939	0.0641803898902858	0.759866430667558	0.321528725501349	1.24128233283988	0.643011765233174	2.1595368599681	0.0372155615672328	0.172132343812011	1.15142919431439	3.69677735478531	2.0904896533259	0.171730120423607	0.13840079401449	0.51525041428856	0.512293218468052	0.0479376917325453
ASXL3	0.0348935370026058	0.0180333972722913	0.0251752024448453	0.0621023035127147	0.0394402546366644	0.0706702910713571	0.0551746797332089	0.0152752113349186	0.0665581476690852	0.0291457426380647	0.135135606488833	0.0142926336428072	0.0168145552939756	0.0358679606647988	0.0639022353035646	0.143917307147002	0.0423185160123635	0.0268001271193822	0.0542402559859533	0.0256380451317564	0.0867737415219548	0.0626546410111418	0.0400625525881135	0.0141837950726246	0.0517236911227548	0.0590879466809388	0.239380773280579	0.0502798286896165	0.0433290921466203	0.0951424882186416	0.0250596689886757	0.0569204901808839	0.0819382152256156	0.27134669143189	0.00683426826931263
ATCAY	0.0435825019630027	0.0333201891587521	0.00600230972948222	0.00977886638765416	0.0702416010296953	0.0207215245835276	0.00988497900428661	0.0200457659790247	0.00652179932311388	0.0375846561959338	0.42171588536463	0.00830017498488774	0.00600230972948222	0.0159333024599523	0.0405617520563743	0.014401539461461	0.00558787828841706	0.0199333818314533	0.0316397007912404	0.0448541616205265	0.0134238049779026	0.0425707012104927	0.0616889158764201	0.0141837950726246	0.00830017498488774	0.0245982428936988	0.152940249151479	0.00373563641694591	0.00610607861530676	0.00641777230061233	0.0215130672500842	1.12306977018451	0.00830017498488774	0.0418150613862936	0.0321183768038397
MAST1	0.151799015755457	0.273130076028601	0.682707205809822	1.5168008527274	1.5436480739448	0.339146511691613	0.270584356325763	0.780171768817445	0.176382665783488	0.908725126516396	1.33471374550906	0.275688971596314	1.57699942196864	0.251418778404163	2.23994216383519	0.638783596985944	0.563200011673084	0.378797254507678	0.446417394032511	0.233479840894905	0.439657968471906	0.168727612679526	0.36629992924034	0.328284266564341	0.290264362685473	0.178628776815498	0.0569204901808839	0.458396160730433	0.468117251008093	0.438649399989566	0.362088921155391	0.440331121099705	0.54309674898582	0.130300022723229	0.14933949851626
CHST8	0.365696606512205	0.860552618125253	0.0723927087997608	2.1595368599681	0.234183832880183	0.438649399989566	0.00988497900428661	0.546928272204724	1.26868947383612	0.409679829001773	0.579365110756492	1.69779363973144	0.0584083830078152	0.243677995669604	1.63475045841387	0.0978322596926054	0.566724624196131	0.868137099715069	0.241047066547907	0.0927912347489419	0.312646385847688	0.102159394863729	0.00620991198215219	0.853508943000572	0.0734031311018308	0.100067469992151	0.117593237537611	0.412912293712169	0.239856228577507	2.02854829088636	0.15581019126024	0.0970383793499257	0.198817722104114	0.018255893914418	0.110021614963722
BRSK1	0.644283515215117	2.78054392125983	1.45975099915229	0.44675699508401	3.57526396220192	0.454954140706886	3.75455913146128	2.55145921698758	1.00027308308034	3.16099836051796	1.70719875643944	2.43885764622014	4.21182849159927	0.508978718923017	0.834066365626885	2.16832769738105	2.14358812813737	0.550390660502458	0.905085095247383	0.384051726867341	0.384362146796867	0.247774077866723	0.294506001249332	0.0141837950726246	1.4617700847877	0.56868852509467	0.774473027430753	0.60679156704339	1.32124216736837	2.75797626897491	0.516732890285845	1.33085755196674	1.12953468642173	0.767384593950363	0.647256858205633
ELAVL3	0.0069385539959148	0.105245388897239	0.0421925379439269	0.00977886638765416	0.915507672253055	0.0049681595441471	0.386227784014788	0.143176354312509	0.994232527472511	0.0416893882844823	0.540043317347174	0.486856672062157	0.23748397090815	0.0163733853271575	0.366903836207491	0.0285566454332018	0.0185901532441134	0.014619552990078	0.0515920353975534	0.0279693469525184	0.0113774773064045	0.0338029695133792	0.0344081021373136	0.0141837950726246	0.0443445743705144	0.0249442063432074	0.00600230972948222	0.133335983009495	0.0945134705394193	0.59419265397358	0.0287920682012369	0.0257539332079618	0.0757284707165005	0.0237934661813016	0.00683426826931263
CHGB	0.0438362187272642	0.0951424882186416	0.00600230972948222	0.577775768373695	3.19702334662965	0.309899765152888	0.3525706657699	0.179448927891061	0.0981504603568858	0.435966685360014	1.68193083369123	0.48972400865501	0.118959964628602	0.173745697504587	5.92749289292506	0.858033121080707	0.0277349301358029	0.0637632824594388	0.0435825019630027	0.160647299493436	0.113698757295933	1.3123002322763	0.508243936626622	0.139862719754275	0.231141281186969	0.0391918637660722	0.285795397731986	0.166541602123224	0.757058512597385	2.08182118244004	0.149905485295705	0.107376540910458	1.3392198755245	0.54616065676559	0.148398307217284
SNAP25	0.140779792152354	0.133515485316831	0.23748397090815	0.295571819556369	1.86907827953025	0.0847983228466836	0.00988497900428661	0.140412651724933	0.11386701181318	1.97274264006537	0.285533725006079	0.14169946277708	2.00366848527329	0.112188825395797	3.51251173277715	0.687108788667912	0.0173675500694144	0.0744177555748239	0.372365342516553	0.88547290017994	0.0249442063432074	0.102482635189493	0.51525041428856	0.0141837950726246	1.62553023443402	1.63404035324739	0.642164778179457	0.229047177343834	0.231841545432795	0.580160778022738	0.244878924216084	0.561247670934998	1.27684724093681	1.28566311223014	0.0472915985488655
BTBD3	2.94085447097491	2.87923693105754	2.71386660603866	2.77619982401413	3.5512435530499	3.04373107897306	2.96294658565389	2.42053265313343	3.07584538934988	2.95764042181105	2.53708217951609	3.1268675536272	3.26392672725251	2.20282017503558	2.11816384984117	3.14122725690303	2.30667428065532	2.32059662383859	1.2580629952285	2.07080889672932	2.74238412795268	2.44469808793575	3.75175937122719	2.64510698981739	3.78070885560267	1.66756884275653	2.84681412580705	3.11162834021115	3.34026100063783	2.94968597105996	2.93026614129491	2.79793998451072	3.13763580160111	3.44357012952152	2.22215967261452
PHACTR3	0.0069385539959148	0.425664307152492	0.156194675849154	0.111520257535551	0.0672620848949664	0.0488455032618791	0.27955211737121	0.140229237290879	0.126063746291061	0.0755824905225859	0.639205652710909	0.0592241037699344	0.242958955502445	0.121539564204118	1.03078688838797	0.0934162211581961	0.0599061132484527	0.134234516102317	0.038077830388533	0.362988875574568	0.0557104022770632	0.125363328851676	0.127821810929943	0.0141837950726246	0.362988875574568	0.415184049912412	0.151229839128722	0.0695288137011798	0.108200497524267	0.113530599758819	0.0783709358832023	0.169725675232937	0.0502798286896165	0.0869263228146764	0.417137199985892
NAPB	1.79288583205412	2.00056716534767	1.64613151556043	2.2036247381779	2.59559673417937	1.49494202181902	2.83282550399433	1.5916966875878	2.03010734632155	1.48068092724805	2.59729911300094	1.46244341834131	3.13763580160111	1.93206826292566	3.64102331430688	1.6898538017309	1.49834732631697	1.96735068364688	1.83305329835083	1.64898246654614	1.50516921572869	2.14757110953015	2.04885305918653	2.14279186895364	1.5916966875878	2.3724474428147	1.91985785045291	2.27973385874713	2.04181541941081	2.22135261483642	1.90084354812687	2.41471178983279	3.99200149108626	2.20201572090763	2.70610454366694
STMN3	3.16009901255312	5.05655328836642	3.33297370782889	5.31108200917852	5.69626202041371	2.80229389373973	3.96842717756392	4.16429738096039	3.49962075725535	4.07611126206905	4.71819177013654	2.57349790828939	2.51935856789456	2.96914032972626	5.90976070714385	2.81187934161023	3.20785008333233	4.52070399900543	3.51527537141662	2.43468877992653	4.41326303871803	1.77000186780017	1.24376085248181	3.05086010401691	3.24581238375748	1.91985785045291	4.43817423984795	5.24368334524479	3.73496900224266	4.09410372890929	2.47816148896538	2.1571416978383	4.38262915503866	2.32797926900824	4.0184321514881
TIAM1	0.986574592928462	1.53122895095676	0.497661872610467	1.69346073110553	3.6317470539436	2.38733501634102	0.669170734480506	0.668303037503651	1.77736971745418	0.63163450179309	3.03660636716299	0.667002768783579	0.139130928731647	2.55315234874913	2.73286845156882	0.634152138358718	1.14015743382898	1.02185674541399	1.26118355589686	0.735737382674071	1.14964542956763	0.988759138888216	2.15315199440357	0.643435512622414	1.83828828100208	2.05120106428266	1.47391338257718	1.20320068678581	1.52435023146383	1.69057490893418	0.67090817178828	0.949858493173763	0.819779908818437	2.70869115755915	1.63120136008842
SYNJ1	1.77958269132174	1.23016137665175	1.14667583097478	2.43718981152392	2.2821783030052	1.538812707353	1.43229487945261	1.24748353078007	1.59871791015177	1.85252972057541	1.69201754143371	2.13483547073596	1.29071496317728	1.52985201679655	1.94277861374465	1.39192555559394	1.37358951395998	1.11838078429966	1.46783557164303	1.47729525952127	1.9107211405263	1.538812707353	1.49086062853942	1.59871791015177	1.63404035324739	1.64969555897985	1.55472753686433	1.49358095435947	1.63759230533989	1.66470318919291	1.42563745785068	1.40773965298135	2.22215967261452	2.30994745236141	2.76925338375222
SEZ6L	0.0069385539959148	0.0187017103329366	0.034165827859283	0.0870789937530799	0.154085330991335	0.0328385845615896	0.0844957502836904	0.0217398485607756	0.0852528496156895	0.0136406096732799	0.0801482602117374	0.0217398485607756	0.00935507285185674	0.044599213885542	0.0264507547752051	0.0157136679547214	0.0191486262361241	0.0382013113440954	0.038077830388533	0.0133155030841909	0.0561130391030602	0.0373385183296879	0.0511975433926643	0.0987879753745808	0.0763132562749119	0.058679964287076	0.247532116783465	0.0171461475928112	0.0235641641089182	0.0256380451317564	0.0122361588029484	0.0284390419916681	0.00830017498488774	0.0643195917159322	0.0869263228146764
CABP7	0.255338166615302	0.0883035936878525	0.136039259843716	0.259290467071395	0.374196406962375	0.137308691139242	0.605156866736003	0.066277159272681	0.0962468107970879	0.0797027478862377	1.09625530142488	0.0618266294105308	0.140596169996902	0.19175787797511	1.02464271375409	0.207105616179631	0.117593237537611	0.0989475864033613	0.23512423285384	0.221454160351227	0.0735478198413489	0.128704615241836	0.44675699508401	0.124490057388384	0.236538575892964	0.180476661235665	0.0679681209183064	0.194737465556965	0.768799171059128	0.299050723820016	0.0525152914045551	0.27955211737121	0.810012059754705	0.077486987179494	0.139679616560614
GPR173	0.136401440088601	2.66997033943085	1.24004405343699	0.203595164554924	0.538520525792885	0.475841872871708	0.818800006307254	0.537760110326588	1.36902472356411	1.54779844344913	1.26180815576149	1.46783557164303	0.553092822905053	0.152178999894049	0.301203017346762	0.259290467071395	0.768799171059128	0.678322696246063	0.481863350380757	0.448457333095507	0.433627414157913	0.238194331569497	0.310447984911819	0.109358049540919	0.856020642451173	0.337130201134483	0.67351943799006	0.331692390962019	0.736656807161815	0.898864767443065	0.313197368281668	0.762680562304462	2.0700231784805	0.240094144682775	1.06295552207269
SYN1	0.689757939474902	0.54885018048	0.341749158077648	0.783030474673234	1.5332954668058	0.694630702649111	0.101191925519392	0.598239266040586	0.750530858245408	2.10628627859753	0.919696072950473	0.888039169514614	1.63262057108346	0.381264618797986	3.58636136708541	0.730235293786021	1.50039231494319	0.541187127407996	0.88086452551282	0.862571334693931	0.300394884829147	0.190276603457619	0.142806505209535	0.483286833428048	0.433293849257357	0.360591906506974	0.721120187320726	0.181920248001509	0.456673194944452	0.725213474891586	0.346404637903728	0.743112065990527	0.532833323051949	0.129235508119128	0.0754365967221106
SYP	1.40972271728803	0.954672243458164	1.34373378947442	4.33004596871619	3.61876813674657	0.474431708228132	2.17072753198597	1.24686267636486	0.3260234438813	0.980581269858504	1.58959314983012	1.56793336118632	2.54384458790135	0.949324494328649	4.62654544824585	0.864087191451715	0.851502702552985	2.89504714627021	0.595809295052412	0.467418799395883	1.89629188045209	0.520077925988997	0.3525706657699	1.41965898051675	1.63049196888301	0.787330205857802	0.967577166398388	0.674391223278326	1.44164114512818	3.13135320611362	1.13306956596417	0.938680750761513	1.18741941028389	0.2295116677445	0.832581699364559
RGAG4	0.914984900268247	1.21664122887881	1.19408246109497	2.98153816979793	1.03526836336905	1.35408047777408	0.755656883134914	1.75164124683718	2.34441467142389	2.33126309792651	1.58468998222936	0.9811252578677	1.58468998222936	1.10437846554888	0.845500616681896	1.51406010457191	2.48067733418347	1.67402479237267	1.62694715743574	0.924421248846526	1.66828560810029	1.40179885360764	1.76191278630145	1.55819760958242	2.66310437144004	0.757058512597385	2.55061278620157	1.75824133269924	1.46513827662102	1.59450343681947	1.78475098742063	2.03244682246685	0.958962856417835	0.707127564222985	0.850500622042422
MCOLN3	0.0621023035127147	0.54309674898582	0.112356208696955	0.128704615241836	0.154850861801984	0.742187819126608	0.123967292526371	0.174960406258619	0.157543766286377	0.265281033202676	0.0923234536709614	0.329701852012602	0.121885191181507	0.196664959091937	1.89932581791238	0.113698757295933	0.169326117961694	0.283184690389582	0.354640120687567	0.319852434198852	0.0920120555037894	0.191969951453061	1.82857127341797	0.0141837950726246	0.215340611506496	0.307439596048399	0.438649399989566	0.0849497426700448	0.0529121643238558	0.354048126062602	0.39405896069331	0.131011724416684	0.0618266294105308	0.129412674397809	0.148962704225567
FGF12	0.396901040579415	0.68799115528868	0.285795397731986	2.37162129854977	0.185866666711702	0.619965789245124	0.512293218468052	0.65451240847524	0.433627414157913	0.629959452671568	0.940272911350075	1.39192555559394	0.661385965327455	1.20076552574239	0.960037233203384	0.194951165097647	0.939211298323832	0.083138572116895	0.100709455211688	0.287105771319528	0.901453542241713	0.250931159778317	0.125538283053883	1.94124706932928	0.980581269858504	0.127469394153413	0.188800987312696	0.535861929159749	0.340880326769481	0.83654427482128	0.965958624413359	0.234888945866666	0.36932531287969	0.290264362685473	0.0474206612382386
UCHL1	1.15738593185968	3.63545699955771	3.14302336566135	1.9504437853273	2.66825334163199	2.60922557423206	3.10894100203757	2.84681412580705	3.82655056024053	2.41388062656613	3.06066952187011	3.31931977201751	2.74584679735518	2.11816384984117	1.21970700941692	2.19156775849498	1.65540539940874	3.33479519340286	3.62432940479862	3.26211422907751	5.09840710741414	1.74797928142306	1.27119663932084	1.19651035248491	3.04640395891136	2.23994216383519	4.50533468113	2.47480834315099	3.47019316498291	2.65195871667215	2.93379443293481	8.33901538801361	1.00302565303631	2.42136459313144	2.25452998122719
UBE2QL1	0.672213038191759	1.51817212359286	0.365395164137409	1.06865616327696	0.361789227395089	0.559299452900573	0.346696821946881	0.384362146796867	0.911851900079161	1.38470746576402	0.619137361073165	0.253864549094417	0.800313475520383	0.485069763878312	0.120161014290669	0.834066365626885	0.356716655163901	0.81244752745843	0.43496321515472	0.0962468107970879	0.520077925988997	0.263025804452269	0.0994269776500954	1.82036649549826	0.685786520263901	0.187331013683021	0.918647935384886	0.317069764522819	0.172535012845116	0.788766562805746	0.336268198885067	0.0706702910713571	0.18130088711535	0.0221942481411868	0.428308843988284
FSTL4	0.9223194421522	0.40614160831975	0.0388198425244783	0.634572335364512	0.185449313111661	0.614593025657752	0.0596330644857472	0.63541323604017	0.233245425797513	2.75190956735747	1.32252214439123	0.711623292903151	0.74172595412415	0.338281525672028	1.2406631114144	0.195807128663158	0.608019351454803	0.29958797950752	0.117252536741179	0.296907143044954	1.05160524553341	0.26982320302033	1.62340592408439	0.713426388049893	0.344363360551131	0.0379544244350757	0.0957729770492845	0.570262622498905	2.57264914952078	1.53398460249559	0.473375745435432	0.267042398969372	0.0852528496156895	0.602302587711295	0.1867027483556
DCDC2	0.0736925943816671	0.174352548246602	0.0589518710982019	0.121885191181507	0.024023049838939	0.0883035936878525	0.101675238340639	0.0448541616205265	0.169326117961694	0.987120471695864	0.14484585438491	0.286843428460222	0.134594645063977	0.0364793889212333	0.475489094372276	0.303093438929856	0.0435825019630027	0.0539739986858335	0.452554028113935	0.671777912367147	0.0937292629917397	0.274919916800953	2.46894396070465	0.0141837950726246	0.236066628648026	1.5735095503166	1.31166272286748	0.0226497656613208	0.511186933813042	1.02241359702965	0.196664959091937	0.68139006089977	0.0739824010337647	0.529062229878962	0.0840425585032367
NPTX2	1.27182383597999	3.14481972811765	1.22216259224655	2.15634353368345	1.63546070624794	1.4698601406056	0.11202153867361	1.52297627450724	2.73459784591801	2.23104442018126	2.07945948808876	2.75537577347008	0.848998800923973	0.559299452900573	1.68049211096114	1.63262057108346	3.77977436089712	2.73459784591801	0.599862588332527	0.428640101609705	1.05613718954409	1.51954399190681	0.81147282086146	0.345237334626554	2.53539248469647	0.637518444137193	1.33600041631393	1.32828994118333	0.839523483962537	2.12054244451644	0.670473557003264	0.137490450359653	2.04728831224205	0.202940333340263	0.594596563874308
LY6H	0.318181162071313	1.50312107123926	2.1595368599681	0.958425926526203	0.582152852915195	0.305533831990362	1.33278493246291	0.426654858144399	0.102159394863729	0.784462161933917	0.369628656114502	0.563200011673084	0.211982301733895	0.0049681595441471	0.194097065436962	0.582551766376954	0.512293218468052	0.460123042280606	0.772578977509806	0.410002393353959	0.0570553480964683	0.406462508825247	0.47372757493686	0.0141837950726246	0.880353349840208	0.308804979787209	0.280846468889165	0.498387336392276	0.271855571989056	0.834066365626885	0.048585737266358	0.349920318058341	0.0920120555037894	0.0157136679547214	0.125363328851676
KATNAL1	0.801763848585194	1.10495995737109	0.990399352184179	0.838033099638923	1.65540539940874	0.989305704879019	1.05613718954409	1.06068002372353	1.30784103158561	1.43296146957354	0.73298324055022	1.14074917849947	1.07437378456513	0.91133033871721	1.83978516593825	1.15440547631193	0.960574680079532	0.93391359252773	0.916553734991019	0.958425926526203	1.24314097753448	1.09625530142488	1.43029603364104	0.80903908483937	1.91224266563892	2.02776894190576	1.81962139544696	1.45504514167558	1.00688645312459	1.44364783567379	1.67761634554718	1.19590313161724	1.49086062853942	0.921269575880108	2.10154246105864
KIF19	0.0355019956155214	0.0415637913254893	0.399437528654655	0.128881478586355	0.188590645989614	0.119474109102253	0.0946705871915824	0.0946705871915824	0.605156866736003	0.0994269776500954	2.44970791157041	0.345820699768709	0.567902468768097	0.11437235769186	0.066277159272681	1.34825547642556	0.0428231920875928	0.30607764944635	0.489006218029102	0.279810721749758	0.223282625791661	0.0693865102687113	0.0280866629794677	0.117593237537611	0.173139852786177	0.310996756515561	0.187121477139092	0.350508276384974	0.0442173700960032	0.165947732525438	0.0668394710379281	0.120849498366871	0.00830017498488774	0.0601794890238136	0.3120959566385
C1QL1	1.00302565303631	0.361789227395089	0.43096320687441	0.101352936121858	0.802247652474255	0.17536620514331	0.48364310148886	0.600268836810081	0.268810168211857	2.2821783030052	0.545010462808936	0.274919916800953	1.10437846554888	1.32444330739031	1.27307871544391	0.278003279888096	0.992041111283256	0.377567118159949	0.242719528000042	0.543861743258839	0.096721474820383	0.263275864970018	0.37511392445632	0.624950493118193	0.164368916079868	0.250200689833118	0.440667929610709	0.199033642935948	0.0887643030453915	0.277230651935934	0.567509688612961	0.521568819303977	0.157157772549999	1.05500318227157	0.00683426826931263
BTBD17	0.0069385539959148	0.0531771443387569	0.00600230972948222	0.00977886638765416	0.0530446144973851	0.0049681595441471	0.00988497900428661	0.00486509761555824	0.00652179932311388	0.0487155810966582	0.238668531934129	0.0681095804384472	0.20163386116965	0.0472915985488655	0.0549073005371473	0.0213997810838659	0.219860660534206	0.00445349011896549	0.00631380986544193	0.0423185160123635	0.0630697610711445	0.00714731977901467	0.00620991198215219	0.0141837950726246	0.0651565487396875	0.00620991198215219	0.00600230972948222	0.00373563641694591	0.00610607861530676	0.00641777230061233	0.00424807000823501	0.0410621641276777	0.00830017498488774	0.0161532081529536	0.00683426826931263
NPTX1	0.772578977509806	0.0251752024448453	0.0484559717307912	0.486498972017602	0.227888112618084	0.208651013662627	0.0601794890238136	0.0428231920875928	0.0273838424328967	2.54130800505887	1.52435023146383	0.0887643030453915	0.0319985982486016	0.637518444137193	0.323490754664998	0.0703844128225201	0.274919916800953	0.120849498366871	0.12976731020587	2.57774303561148	0.35850218721005	0.62287058737257	0.276459216239866	0.388411123915652	0.113698757295933	0.156579591163734	1.91604868453278	0.298245861205536	0.0601794890238136	0.18233372332183	0.25904248056048	0.135858323862769	0.222138918392354	0.00798497919261257	0.160452515083081
DOK6	0.183992177116772	1.15023985072765	0.291586162321814	0.322368756224814	0.312921807890045	1.59590768165723	0.734818646794713	1.04144823004371	0.663542872762187	1.02408517806083	0.287105771319528	0.296639806948624	0.0752907892726746	0.455641293286606	0.117422838157756	0.159674463907624	0.153894216344528	2.91000095086434	0.186493556023582	0.320131467279595	0.150094359830264	0.287630859560227	0.112188825395797	0.201199314352836	1.01518787199175	0.196879708743197	0.743574447870081	1.42032263728708	0.384051726867341	0.544244485996842	0.296639806948624	0.290528453058949	1.10612344701879	0.171328342310753	0.479024005813049
CCDC151	0.298245861205536	1.18137948592815	0.768327472630277	0.323210045197682	1.80103680273581	0.157157772549999	0.615417756179397	1.29071496317728	1.0732289027057	0.923369999823825	1.27370639819143	1.29451062203133	1.17415347884381	0.206445090115983	0.998074114907179	0.563200011673084	0.651091927175399	1.50039231494319	1.1711497033973	0.250931159778317	0.348746126980238	0.258794623291445	0.802731629470223	0.397217576409166	0.707576365304702	0.428640101609705	0.394374148465555	0.313197368281668	1.01574267009057	0.251418778404163	0.274919916800953	0.280846468889165	0.521195852873569	0.0379544244350757	0.166938065711199
